epoch,f1-score,iou_score,loss,lr,precision,recall,val_f1-score,val_iou_score,val_loss,val_precision,val_recall
0,0.87412428855896,0.7953974604606628,0.392996221780777,0.001,0.8662538528442383,0.8977359533309937,0.46522942185401917,0.32302019000053406,1.7589588165283203,0.6592804789543152,0.6022875308990479
1,0.930382251739502,0.8753437399864197,0.23900210857391357,0.001,0.929406464099884,0.933656632900238,0.510499119758606,0.36215686798095703,1.742865800857544,0.6774035096168518,0.640200674533844
2,0.9393213987350464,0.889784038066864,0.21086642146110535,0.001,0.9388779997825623,0.9411022663116455,0.5625560879707336,0.4282327890396118,1.4049032926559448,0.6889665722846985,0.6732078790664673
3,0.9431807994842529,0.895960807800293,0.19880037009716034,0.001,0.9427385926246643,0.9445428252220154,0.5115243196487427,0.3774760961532593,1.7929702997207642,0.6704593300819397,0.6292241215705872
4,0.9463760256767273,0.9013376235961914,0.1881200522184372,0.001,0.9462558627128601,0.9473184943199158,0.7443984150886536,0.629454493522644,0.9028246998786926,0.7645518183708191,0.8269931077957153
5,0.9487345814704895,0.9052906632423401,0.18065255880355835,0.001,0.9485580921173096,0.949700117111206,0.8702305555343628,0.7849582433700562,0.4476436376571655,0.8555479645729065,0.898227334022522
6,0.9520977735519409,0.9109203219413757,0.16981740295886993,0.001,0.9520693421363831,0.9525508284568787,0.8844265341758728,0.8051220178604126,0.40653643012046814,0.926409900188446,0.8571062088012695
7,0.9528886675834656,0.9123636484146118,0.1669529527425766,0.001,0.9528621435165405,0.9533473253250122,0.8980770111083984,0.8220232725143433,0.3707124590873718,0.9185255169868469,0.8829110860824585
8,0.9539600610733032,0.9142045974731445,0.16353097558021545,0.001,0.9539192318916321,0.9544280171394348,0.9023918509483337,0.8280057907104492,0.3554426431655884,0.9167777299880981,0.8921419382095337
9,0.9542012214660645,0.9146396517753601,0.16246721148490906,0.001,0.9542489647865295,0.954622209072113,0.9266914129257202,0.8692005276679993,0.26182493567466736,0.9175032377243042,0.9390495419502258
10,0.9560781717300415,0.9178602695465088,0.1564858853816986,0.001,0.9560602903366089,0.9564713835716248,0.9215596318244934,0.8603962659835815,0.2849637269973755,0.9214024543762207,0.9241020083427429
11,0.9568042755126953,0.9191514849662781,0.1538221687078476,0.001,0.9567214250564575,0.9572307467460632,0.9406288266181946,0.891668438911438,0.21444304287433624,0.9406993389129639,0.9415355920791626
12,0.9569566249847412,0.9194285869598389,0.15329019725322723,0.001,0.9570030570030212,0.9573097825050354,0.925345242023468,0.8667184710502625,0.26999062299728394,0.9436236619949341,0.9108025431632996
13,0.9586212038993835,0.9223239421844482,0.14776787161827087,0.001,0.9586439728736877,0.9588995575904846,0.9293777346611023,0.8720422387123108,0.26601243019104004,0.9392397999763489,0.9212346076965332
14,0.9594618082046509,0.9237968921661377,0.14500226080417633,0.001,0.9593876600265503,0.9598082900047302,0.8861401081085205,0.801324188709259,0.4378804564476013,0.9253309965133667,0.8593959808349609
16,0.9595312476158142,0.9239517450332642,0.14454029500484467,0.001,0.9595597982406616,0.9597753882408142,0.8960952758789062,0.8251517415046692,0.36197423934936523,0.8789048790931702,0.9304109811782837
17,0.961354672908783,0.9271054863929749,0.13857164978981018,0.001,0.9614494442939758,0.9614700675010681,0.9314854145050049,0.8767661452293396,0.24615032970905304,0.93210768699646,0.9325169920921326
16,0.9596316814422607,0.9241120219230652,0.14416126906871796,0.001,0.959754467010498,0.9597770571708679,0.9353960156440735,0.8831080198287964,0.23466609418392181,0.9375781416893005,0.9351263642311096
17,0.9602565765380859,0.9252114295959473,0.1422368586063385,0.001,0.9603015184402466,0.9604469537734985,0.8783005475997925,0.7974780797958374,0.4118363857269287,0.8611447811126709,0.9156326055526733
18,0.9608808755874634,0.9263293743133545,0.13990773260593414,0.001,0.9610000252723694,0.9610221982002258,0.9312806129455566,0.8741469979286194,0.2541845440864563,0.9418752789497375,0.9223898649215698
19,0.9619675278663635,0.9282026290893555,0.13643455505371094,0.001,0.962029218673706,0.9620909690856934,0.9350549578666687,0.882429301738739,0.23563282191753387,0.9486940503120422,0.923719584941864
20,0.962195873260498,0.9286403656005859,0.13549399375915527,0.001,0.9623115062713623,0.9623097777366638,0.9302612543106079,0.8748146295547485,0.25369992852211,0.9402255415916443,0.9227772951126099
21,0.9617894291877747,0.9279645085334778,0.13669297099113464,0.001,0.9618214964866638,0.9620266556739807,0.9439919590950012,0.8973981142044067,0.2015780359506607,0.9469504356384277,0.9417890310287476
22,0.9635331034660339,0.9309787750244141,0.13108208775520325,0.001,0.963549017906189,0.9636762738227844,0.944272518157959,0.897454559803009,0.2045297920703888,0.944750964641571,0.9444704651832581
23,0.9639443755149841,0.9318007826805115,0.12934422492980957,0.001,0.9640356302261353,0.9640381932258606,0.9279698729515076,0.8719742298126221,0.2622874081134796,0.9492207765579224,0.9122135043144226
24,0.9646193385124207,0.932977557182312,0.12705965340137482,0.001,0.9647347927093506,0.9646502733230591,0.9348505139350891,0.8821783661842346,0.23894143104553223,0.9458146691322327,0.9257354736328125
25,0.9651862978935242,0.9339969158172607,0.1249222606420517,0.001,0.9653111100196838,0.9652172327041626,0.9414820075035095,0.8921942710876465,0.21917708218097687,0.9430171251296997,0.9409235715866089
26,0.9643295407295227,0.9324616193771362,0.12811213731765747,0.001,0.9644924402236938,0.964368999004364,0.9275221228599548,0.8677799701690674,0.2731817662715912,0.9356951117515564,0.9211431741714478
27,0.9673011302947998,0.9378432631492615,0.11725132167339325,0.000100000005,0.9673835635185242,0.9673112630844116,0.9522679448127747,0.9114517569541931,0.17360933125019073,0.9536433219909668,0.9514498114585876
28,0.9685145616531372,0.940015435218811,0.11319714784622192,0.000100000005,0.9686481356620789,0.9684637784957886,0.954328715801239,0.9149791598320007,0.16655410826206207,0.9552527070045471,0.9538506865501404
29,0.969085156917572,0.9410617351531982,0.11119959503412247,0.000100000005,0.9691977500915527,0.9690461754798889,0.9548790454864502,0.9158312082290649,0.16550712287425995,0.9565503597259521,0.9536285400390625
30,0.9694249629974365,0.9416744709014893,0.11005205661058426,0.000100000005,0.9695218801498413,0.9694057106971741,0.9551987051963806,0.9164072871208191,0.16436554491519928,0.9562951326370239,0.9545015692710876
31,0.9697856307029724,0.9423320293426514,0.10882380604743958,0.000100000005,0.9698950052261353,0.9697425365447998,0.9551745057106018,0.9163269400596619,0.16464804112911224,0.9571093320846558,0.9536536335945129
32,0.9698882699012756,0.9425357580184937,0.10838723182678223,0.000100000005,0.9700085520744324,0.9698379635810852,0.9545937776565552,0.9156550168991089,0.16642634570598602,0.9564327597618103,0.9533190131187439
33,0.9701659083366394,0.9430312514305115,0.10744848102331161,0.000100000005,0.9702197909355164,0.9701811075210571,0.9553959965705872,0.9167290329933167,0.16411544382572174,0.9559877514839172,0.9551627039909363
34,0.9704553484916687,0.9435740113258362,0.10637886077165604,0.000100000005,0.9705718755722046,0.9704038500785828,0.9548534154891968,0.9159543514251709,0.16588860750198364,0.9560297131538391,0.9541922211647034
35,0.9707143902778625,0.9440140128135681,0.10561659932136536,0.000100000005,0.9708080291748047,0.9706813097000122,0.9552387595176697,0.9165112972259521,0.1653922200202942,0.9565695524215698,0.9543386697769165
36,0.9709751605987549,0.9445018768310547,0.10469434410333633,0.000100000005,0.9711040258407593,0.9709088802337646,0.9549933075904846,0.916235089302063,0.16592735052108765,0.956326425075531,0.954201340675354
37,0.9710188508033752,0.9446021914482117,0.10449318587779999,0.000100000005,0.9711014032363892,0.9709959626197815,0.9549282193183899,0.9160212874412537,0.16636905074119568,0.9571869373321533,0.9530717134475708
38,0.9711586833000183,0.9448490738868713,0.1039697527885437,0.000100000005,0.9712038040161133,0.9711713790893555,0.9546278119087219,0.9155482649803162,0.1674511879682541,0.9560364484786987,0.9537211060523987
39,0.9714155197143555,0.945334792137146,0.10291583091020584,1.0000001e-05,0.9715389013290405,0.97134929895401,0.95514976978302,0.916407585144043,0.1659812033176422,0.9569548964500427,0.9537968039512634
40,0.9716111421585083,0.9456815719604492,0.10230111330747604,1.0000001e-05,0.9717648029327393,0.9715098142623901,0.9552887082099915,0.9166702628135681,0.1654840111732483,0.9570750594139099,0.953983724117279
41,0.9717192053794861,0.9458716511726379,0.10198651254177094,1.0000001e-05,0.971825897693634,0.9716615676879883,0.9556781649589539,0.9172712564468384,0.16441719233989716,0.9571768641471863,0.9546635150909424
42,0.971515417098999,0.9455408453941345,0.10255570709705353,1.0000001e-05,0.9716598391532898,0.9714279770851135,0.9550817608833313,0.9163472056388855,0.16591231524944305,0.956430971622467,0.9541569948196411
43,0.9715200662612915,0.9455327987670898,0.1025192067027092,1.0000001e-05,0.9716346263885498,0.9714636206626892,0.955363929271698,0.916764497756958,0.16527040302753448,0.9570114016532898,0.9541606903076172
44,0.9717385768890381,0.9459211826324463,0.10191307961940765,1.0000001e-06,0.9719298481941223,0.9715988039970398,0.9555195569992065,0.9170147776603699,0.1649037003517151,0.957051694393158,0.9543063044548035
45,0.9716062545776367,0.9457030892372131,0.10219866782426834,1.0000001e-06,0.9717797636985779,0.971484363079071,0.9549397826194763,0.9161584377288818,0.16633188724517822,0.9559168815612793,0.9543448686599731
46,0.9717098474502563,0.9458662271499634,0.10194388031959534,1.0000001e-06,0.9718025326728821,0.9716700315475464,0.955224335193634,0.9165871739387512,0.16564606130123138,0.956180989742279,0.9547199010848999
47,0.9717936515808105,0.9460205435752869,0.10171970725059509,1.0000001e-06,0.9719132781028748,0.9717229604721069,0.9558495283126831,0.9175702333450317,0.16402271389961243,0.957061231136322,0.9550034999847412
48,0.9718347191810608,0.9460907578468323,0.10158150643110275,1.0000001e-06,0.9719849824905396,0.971735417842865,0.9549157023429871,0.9161418080329895,0.16639305651187897,0.9563142657279968,0.9539808034896851
49,0.9718018770217896,0.9460366368293762,0.10168524831533432,1.0000001e-07,0.9718846678733826,0.9717681407928467,0.9555252194404602,0.9170423150062561,0.16489288210868835,0.9565538763999939,0.9548678398132324
50,0.9717937707901001,0.9460169076919556,0.10170472413301468,1.0000001e-07,0.971838116645813,0.971795916557312,0.955435574054718,0.9168873429298401,0.16512338817119598,0.9571635127067566,0.95412278175354
51,0.971686601638794,0.945844829082489,0.10192949324846268,1.0000001e-07,0.9718165397644043,0.9716076254844666,0.9554123282432556,0.9168679714202881,0.16515548527240753,0.9566289782524109,0.9545642733573914
52,0.9717719554901123,0.9459811449050903,0.10177005082368851,1.0000001e-07,0.9718543887138367,0.9717399477958679,0.9549164175987244,0.9161332249641418,0.1664128452539444,0.9563892483711243,0.9539281129837036
53,0.971836268901825,0.9460958242416382,0.10158584266901016,1.0000001e-07,0.9719613194465637,0.9717690348625183,0.9555442333221436,0.9170140027999878,0.16489920020103455,0.9571980834007263,0.9543089270591736
54,0.9716832637786865,0.9458357691764832,0.10194475203752518,1.0000001e-08,0.9717450737953186,0.971673846244812,0.9549678564071655,0.9161805510520935,0.16628140211105347,0.9561604261398315,0.9541967511177063
55,0.9717497229576111,0.9459491968154907,0.10183921456336975,1.0000001e-08,0.9718714952468872,0.9716814756393433,0.9549458622932434,0.9161185026168823,0.16638654470443726,0.9561717510223389,0.9541729092597961
56,0.9716598391532898,0.9457917809486389,0.10203512012958527,1.0000001e-08,0.9717406034469604,0.97163325548172,0.9551854133605957,0.9165168404579163,0.16573373973369598,0.9567998647689819,0.9539995789527893
57,0.9718507528305054,0.946122407913208,0.1015227660536766,1.0000001e-08,0.9719224572181702,0.9718276858329773,0.9551489949226379,0.9164798855781555,0.16581326723098755,0.9567630887031555,0.9539464116096497
58,0.9716895222663879,0.9458392262458801,0.10201671719551086,1.0000001e-08,0.9718201160430908,0.9716124534606934,0.9557633996009827,0.9173956513404846,0.1642872840166092,0.956835150718689,0.9550078511238098
59,0.9717143774032593,0.9458830952644348,0.10195863991975784,1.0000001e-09,0.9717502593994141,0.9717317223548889,0.9550396800041199,0.9164033532142639,0.16600674390792847,0.957059919834137,0.9535592794418335
60,0.9717743396759033,0.9459801316261292,0.10173419117927551,1.0000001e-09,0.9718430638313293,0.9717551469802856,0.9553717970848083,0.9167333245277405,0.1653413474559784,0.9571097493171692,0.9540873169898987
61,0.9717200994491577,0.9458901286125183,0.10189852118492126,1.0000001e-09,0.9717972278594971,0.9716900587081909,0.955364465713501,0.9168444275856018,0.16524797677993774,0.9568718671798706,0.9543277025222778
62,0.9719560742378235,0.946302592754364,0.10125149041414261,1.0000001e-09,0.9720067381858826,0.9719544053077698,0.9552533626556396,0.9166463613510132,0.16556860506534576,0.9569610357284546,0.9540159702301025
63,0.97184157371521,0.9461060762405396,0.10150737315416336,1.0000001e-09,0.9718941450119019,0.9718340039253235,0.9558694958686829,0.9175888895988464,0.16397970914840698,0.9572717547416687,0.9548864960670471
64,0.971849262714386,0.9461151361465454,0.1015397161245346,1.0000001e-09,0.9719607830047607,0.9717892408370972,0.9555788636207581,0.9170905351638794,0.16477516293525696,0.9571294784545898,0.9544726610183716
65,0.9717505574226379,0.9459547996520996,0.10180535912513733,1.0000001e-09,0.9718145728111267,0.971731960773468,0.9553359150886536,0.9168068170547485,0.16531310975551605,0.9566347002983093,0.954464852809906
66,0.971651017665863,0.9457677602767944,0.1021127998828888,1.0000001e-09,0.971718430519104,0.9716330766677856,0.9554578065872192,0.9169787764549255,0.1649966835975647,0.9568966627120972,0.9544391632080078
67,0.9716866612434387,0.9458290934562683,0.10199974477291107,1.0000001e-09,0.9718130230903625,0.9716156721115112,0.9552446603775024,0.9167030453681946,0.16553011536598206,0.9571093916893005,0.9537737965583801
68,0.9718446731567383,0.9460975527763367,0.10152234882116318,1.0000001e-09,0.9719656109809875,0.9717699885368347,0.9555224180221558,0.9170850515365601,0.16485567390918732,0.9568588733673096,0.9546306133270264
69,0.9716928005218506,0.9458358883857727,0.1019895151257515,1.0000001e-10,0.971814751625061,0.9716176390647888,0.9553816318511963,0.9167962074279785,0.1652659922838211,0.9570926427841187,0.9541677236557007
70,0.971649706363678,0.9457884430885315,0.10206765681505203,1.0000001e-10,0.9717126488685608,0.9716426134109497,0.9554531574249268,0.9169285297393799,0.1650792509317398,0.9572283625602722,0.9540895223617554
71,0.9717976450920105,0.9460126757621765,0.10172411054372787,1.0000001e-10,0.9719552993774414,0.9716948866844177,0.9553965330123901,0.9168950319290161,0.1651695966720581,0.9566048979759216,0.9547452330589294
72,0.9717335104942322,0.9459198713302612,0.10188177227973938,1.0000001e-10,0.9718673229217529,0.9716549515724182,0.9553377628326416,0.9167588949203491,0.16536632180213928,0.9570865035057068,0.9540539979934692
73,0.9717520475387573,0.94594407081604,0.10180375725030899,1.0000001e-10,0.9718502759933472,0.9717010855674744,0.9551572203636169,0.9164323210716248,0.16585317254066467,0.9564125537872314,0.9543564319610596
74,0.9717128276824951,0.9458702206611633,0.10196439176797867,1.0000001e-11,0.9717951416969299,0.9716885685920715,0.9559748768806458,0.9178122282028198,0.16365046799182892,0.9573694467544556,0.9550102353096008
75,0.9717006087303162,0.9458511471748352,0.1019633486866951,1.0000001e-11,0.9717925786972046,0.9716613292694092,0.955282986164093,0.9166213274002075,0.1655583381652832,0.9567463397979736,0.9543048143386841
76,0.9717501997947693,0.9459463357925415,0.1018320694565773,1.0000001e-11,0.9719211459159851,0.9716259241104126,0.9554789662361145,0.9170156121253967,0.16496552526950836,0.956990659236908,0.9544458985328674
77,0.9716326594352722,0.9457473158836365,0.10219234228134155,1.0000001e-11,0.9717976450920105,0.9715167880058289,0.95527184009552,0.9166766405105591,0.16549384593963623,0.9568167328834534,0.9541848301887512
78,0.9716955423355103,0.9458586573600769,0.10195978730916977,1.0000001e-11,0.971818745136261,0.9716254472732544,0.9558476805686951,0.917515218257904,0.16408951580524445,0.957176148891449,0.9549174308776855
79,0.9717687964439392,0.9459772109985352,0.10173051804304123,1.0000001e-11,0.9718886017799377,0.97170490026474,0.9554136991500854,0.9169155955314636,0.16512936353683472,0.956900417804718,0.9543286561965942
80,0.9717624187469482,0.9459748864173889,0.10172996670007706,1.0000001e-12,0.9718665480613708,0.971703827381134,0.9554142355918884,0.9168296456336975,0.165188729763031,0.9568255543708801,0.9544436931610107
81,0.9715692400932312,0.9456437230110168,0.10228390991687775,1.0000001e-12,0.9716649055480957,0.9715273380279541,0.955672562122345,0.9172680377960205,0.16449697315692902,0.9570329189300537,0.9547322392463684
82,0.9716578722000122,0.9457914233207703,0.10205650329589844,1.0000001e-12,0.9717453718185425,0.9716165661811829,0.9556552171707153,0.9172295928001404,0.1645561158657074,0.9573323130607605,0.9544469118118286
83,0.9718053936958313,0.9460358619689941,0.10168445855379105,1.0000001e-12,0.9718935489654541,0.9717684388160706,0.9551999568939209,0.9165692925453186,0.1656898856163025,0.9570520520210266,0.9538514018058777
84,0.9718279838562012,0.9460777640342712,0.1015830859541893,1.0000001e-12,0.9718968868255615,0.971805989742279,0.9557156562805176,0.9172983169555664,0.1644475758075714,0.9570178389549255,0.9547364711761475
85,0.9717512726783752,0.9459401965141296,0.10181315988302231,1.0000001e-13,0.9718863368034363,0.9716701507568359,0.9553645849227905,0.9168343544006348,0.16524934768676758,0.9567978382110596,0.9544194340705872
86,0.9717598557472229,0.9459583759307861,0.10180004686117172,1.0000001e-13,0.9718795418739319,0.9716923832893372,0.9551147222518921,0.9164183139801025,0.16591939330101013,0.956620454788208,0.954041063785553
87,0.9718493819236755,0.9461092948913574,0.10157303512096405,1.0000001e-13,0.971947193145752,0.9718002676963806,0.9550125002861023,0.9162963032722473,0.16614189743995667,0.956491231918335,0.9539963603019714
88,0.9717238545417786,0.9459012746810913,0.10192107409238815,1.0000001e-13,0.971815288066864,0.9716858267784119,0.9555954933166504,0.9171611070632935,0.16468510031700134,0.9568662643432617,0.9547405242919922
89,0.9716237783432007,0.945729672908783,0.10217125713825226,1.0000001e-13,0.9717708826065063,0.9715293049812317,0.9549397826194763,0.9161555171012878,0.16635122895240784,0.9567323327064514,0.9537017941474915
90,0.9716459512710571,0.9457672834396362,0.1021563932299614,1.00000015e-14,0.9718334078788757,0.9715149402618408,0.9545533657073975,0.9156592488288879,0.16725721955299377,0.9560408592224121,0.9536804556846619
91,0.971753716468811,0.9459475874900818,0.10179290175437927,1.00000015e-14,0.9718314409255981,0.9717274904251099,0.9552415609359741,0.9165934324264526,0.16563165187835693,0.9567478895187378,0.9541338086128235
92,0.9717325568199158,0.9459091424942017,0.10187876969575882,1.00000015e-14,0.971764087677002,0.9717521667480469,0.9552200436592102,0.9165971875190735,0.16561788320541382,0.956601083278656,0.9543187618255615
93,0.9718992710113525,0.9462019205093384,0.10137876123189926,1.00000015e-14,0.9720034003257751,0.9718460440635681,0.9550387263298035,0.916244387626648,0.16616132855415344,0.9561465978622437,0.9543629288673401
94,0.971843957901001,0.9461143612861633,0.10157236456871033,1.00000015e-14,0.9720181822776794,0.9717181324958801,0.9554821252822876,0.9168906807899475,0.16507792472839355,0.9570021629333496,0.9543532133102417
95,0.9716019630432129,0.9456806778907776,0.10221531987190247,1.0000001e-15,0.9717004895210266,0.971552312374115,0.9554000496864319,0.91678386926651,0.16527298092842102,0.9572856426239014,0.9539244174957275
96,0.9717414379119873,0.945925235748291,0.10181969404220581,1.0000001e-15,0.9718385338783264,0.9716997146606445,0.9550197124481201,0.9162421822547913,0.16617757081985474,0.9567988514900208,0.9536363482475281
97,0.9717547297477722,0.9459576606750488,0.10179390013217926,1.0000001e-15,0.9718504548072815,0.971714198589325,0.9556378722190857,0.9172211289405823,0.1645815074443817,0.9573233723640442,0.9543722867965698
98,0.971587598323822,0.9456576108932495,0.10225488990545273,1.0000001e-15,0.9716770052909851,0.9715469479560852,0.9551466107368469,0.916579008102417,0.16571564972400665,0.9564598202705383,0.9543705582618713
99,0.9717997908592224,0.9460288286209106,0.10166815668344498,1.0000001e-15,0.9720214605331421,0.9716330766677856,0.9552741050720215,0.916649580001831,0.16552358865737915,0.9566598534584045,0.9542264938354492
100,0.9716461896896362,0.9457605481147766,0.1021103709936142,1.0000001e-16,0.9717608094215393,0.9715842604637146,0.954924464225769,0.9161224961280823,0.16639889776706696,0.956244945526123,0.9541150331497192
101,0.9718688130378723,0.9461511969566345,0.10149239003658295,1.0000001e-16,0.9720129370689392,0.9717739224433899,0.9551758170127869,0.9164248108863831,0.16586185991764069,0.9567611813545227,0.9540740847587585
102,0.9715847373008728,0.9456593990325928,0.10224679857492447,1.0000001e-16,0.971751868724823,0.9714727997779846,0.9557564854621887,0.9173973798751831,0.1642870008945465,0.9575533270835876,0.9543892741203308
103,0.9717791676521301,0.9459949135780334,0.10172130167484283,1.0000001e-16,0.9719023108482361,0.971704363822937,0.9556798338890076,0.9171918630599976,0.16457779705524445,0.9571464657783508,0.9546054601669312
104,0.9717712998390198,0.9459903836250305,0.10176628082990646,1.0000001e-16,0.9718427062034607,0.9717523455619812,0.9554916620254517,0.9169500470161438,0.16500268876552582,0.9571070671081543,0.9542844295501709
105,0.9718018770217896,0.9460276961326599,0.10170472413301468,1.0000001e-17,0.9718852043151855,0.9717657566070557,0.9553948044776917,0.916819155216217,0.16523367166519165,0.9569188952445984,0.9543328285217285
106,0.9714997410774231,0.9455282688140869,0.10249953716993332,1.0000001e-17,0.9716823697090149,0.9713736176490784,0.9553070068359375,0.9167168736457825,0.16541177034378052,0.9566534161567688,0.9543547630310059
107,0.9717873334884644,0.9460160136222839,0.10166110843420029,1.0000001e-17,0.9719783663749695,0.9716546535491943,0.9553642868995667,0.9167760014533997,0.16530057787895203,0.9566789269447327,0.954452395439148
108,0.97171550989151,0.9458853006362915,0.10191286355257034,1.0000001e-17,0.971820592880249,0.9716579914093018,0.9552707076072693,0.9168443083763123,0.16533416509628296,0.9563652276992798,0.9547531008720398
109,0.9716736674308777,0.9458163380622864,0.10203268378973007,1.0000001e-17,0.9718403816223145,0.9715611934661865,0.9556936621665955,0.9173176288604736,0.16444970667362213,0.9570659399032593,0.9547173976898193
110,0.9717345833778381,0.9459097385406494,0.10183736681938171,1e-18,0.9718600511550903,0.9716629385948181,0.9552339911460876,0.9166284203529358,0.1655770093202591,0.956614077091217,0.954308032989502
